cnpj_fornecedor;nome_fornecedor;cod_produto_xml;descricao_produto_xml;id_sistema_sugerido;descricao_sistema_sugerida;CONFIRMAR_ID_SISTEMA
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;105988;APONTADOR PLASTICO CESTINHA - PASTEL - 2;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101587;BINDER CLIPS 32MM PRETO - 24 PCS;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101594;BINDER CLIPS 41MM PRETO - 24 PCS;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101600;BINDER CLIPS 51MM PRETO - 12 PCS;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101518;CADERNO DE ANOTACOES - 96FLS PAUTADO - A;1034122;CADERNO DE ANOTACOES CUTE 14,5X21 110FLS;1034122
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;105516;CADERNO DE ANOTACOES - 96FLS PAUTADO - A;1034122;CADERNO DE ANOTACOES CUTE 14,5X21 110FLS;1034122
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101007;CADERNO DE ANOTACOES - 96FLS PAUTADO - B;1034122;CADERNO DE ANOTACOES CUTE 14,5X21 110FLS;1034122
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101011;CADERNO DE ANOTACOES - 96FLS PAUTADO - C;1034122;CADERNO DE ANOTACOES CUTE 14,5X21 110FLS;1034122
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101519;CADERNO DE ANOTACOES - 96FLS PAUTADO - P;1034122;CADERNO DE ANOTACOES CUTE 14,5X21 110FLS;1034122
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;105517;CADERNO DE ANOTACOES - 96FLS PAUTADO - R;1034122;CADERNO DE ANOTACOES CUTE 14,5X21 110FLS;1034122
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;105452;CANETA BORRACHA DISPLAY C/ 24 UNDS;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101243;MINI CANETA CORRETIVA 4ML - CX C/24 UNDS;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101366;FITA DUO POINT (FITA CORRETIVA + COLA EM;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101117;ESTILETE METALICO PROFISSIONAL - 18MM -;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101198;ESTILETE PLASTICO PROF. LAMINA 18MM - (B;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101018;FITA CORRETIVA 4,2MMX12M - (BLISTER) - 1;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101365;FITA CORRETIVA 5MMX8M - (BLISTER) - 1 UN;1004038;FITA CORRETIVA 5MMX8MTS SCHOOL TAPE;1004038
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101118;GLOBO TERRESTRE - PLASTICO TAMANHO 10,6;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101164;GLOBO TERRESTRE - PLASTICO TAMANHO 14.2;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101165;GLOBO TERRESTRE - PLASTICO TAMANHO 18,2;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101773;LAMINA DE ESTILETE LARGO 18 MM - 10 T;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101119;LUPA 60MM - AMPLIA 5X - (BLISTER) 1 UND;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101055;MARCADOR P/ QUADRO BRANCO C/ REFIL - AZ;1014236;MARCADOR P/ QUADRO BRANCO;1014236
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101058;MARCADOR P/ QUADRO BRANCO C/ REFIL - PT;1014236;MARCADOR P/ QUADRO BRANCO;1014236
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101060;MARCADOR P/ QUADRO BRANCO C/ REFIL - VD;1014236;MARCADOR P/ QUADRO BRANCO;1014236
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101059;MARCADOR P/ QUADRO BRANCO C/ REFIL - VM;1014236;MARCADOR P/ QUADRO BRANCO;1014236
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101061;REFIL P/ MARCADOR DE QUADRO BRANCO - AZ;1004313;REFIL P/ MARCADOR DE QUANDRO BRANCO JOCAR OFICCE;1004313
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101062;REFIL P/ MARCADOR DE QUADRO BRANCO - PT;1004313;REFIL P/ MARCADOR DE QUANDRO BRANCO JOCAR OFICCE;1004313
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101068;REFIL P/ MARCADOR DE QUADRO BRANCO - VD;1004313;REFIL P/ MARCADOR DE QUANDRO BRANCO JOCAR OFICCE;1004313
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101067;REFIL P/ MARCADOR DE QUADRO BRANCO - VM;1004313;REFIL P/ MARCADOR DE QUANDRO BRANCO JOCAR OFICCE;1004313
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;102284;TESOURA ESCOLAR SOFT 13,7CM - CABO FLEXI;1006603;TESOURA ESCOLAR SOFTFLEX KS-240;1006603
3514129000106;AUTO ADES.PARANA S.A.;970956;PIMACO ETQ TERMOCOLANTEREINO ENCANTADO;;;
3514129000106;AUTO ADES.PARANA S.A.;970957;PIMACO ETQ TERMOCOLANTEBABY BICHOS 20 UNI;;;
3514129000106;AUTO ADES.PARANA S.A.;970958;PIMACO ETQ TERMOCOLANTEBRANCA 20 UNI;;;
3514129000106;AUTO ADES.PARANA S.A.;970980;PIMACO ETIQUETA ESCOLARBABYBICHOS 80X30MM 4FLFSC;;;
3514129000106;AUTO ADES.PARANA S.A.;970981;PIMACO ETQ ESCOLAR REINOENCANTADO 80X30MM 4FLSFSC;;;
3514129000106;AUTO ADES.PARANA S.A.;970982;PIMACO ETIQUETA DE/PARAESPECIAL 32X32MM 3FLS FSC;;;
3514129000106;AUTO ADES.PARANA S.A.;970986;PIMACO ETIQUETA DUPLAFACE 20MMX30MM A5 5_FLS;;;
3514129000106;AUTO ADES.PARANA S.A.;970987;PIMACO ETIQUETA DUPLAFACE 149MMX210MM A5 5 FLS;;;
3514129000106;AUTO ADES.PARANA S.A.;886604;TP 16TR PIMACOO16,0 ENV 5fls;;;
3514129000106;AUTO ADES.PARANA S.A.;970813;PIMACO MULTICOLORPASTEL S O12,0 ENV5flsFSC;;;
3514129000106;AUTO ADES.PARANA S.A.;886595;TP 12AZ PIMACO O12,0 ENV 5fls FSC;;;
3514129000106;AUTO ADES.PARANA S.A.;886601;TP 12VM PIMACOO12,0  ENV 5fls FSC;;;
3514129000106;AUTO ADES.PARANA S.A.;886597;TP 12OU PIMACO O12,0 ENV 5fls;;;
3514129000106;AUTO ADES.PARANA S.A.;886598;TP 12PR PIMACOO12,0 ENV 5fls;;;
3514129000106;AUTO ADES.PARANA S.A.;970887;TP PIMACO MULTICOLORARCO-IRIS O12 5FLS FSC;;;
3514129000106;AUTO ADES.PARANA S.A.;970865;REM5027-PIMACO ETQ REMOV.POUCH 50mmx27mm5flsFSC;;;
3514129000106;AUTO ADES.PARANA S.A.;935255;A5 PRETA PIMACOLOUSA 50X65 ENV 3fls FSC;;;
3514129000106;AUTO ADES.PARANA S.A.;970860;PIMACO ESTRELA MULTICOLORPASTEL 18,79 5 FLS FSC;;;
3514129000106;AUTO ADES.PARANA S.A.;947829;TP CORACAO VM PIMACOO18,79 ENV 05fls;;;
3514129000106;AUTO ADES.PARANA S.A.;970819;TP CORACAO MULTICOLORPASTEL O ENV 05fls FSC;;;
3514129000106;AUTO ADES.PARANA S.A.;970830;PIMACO BL MULTNEON 38X51m 50fls;;;
3514129000106;AUTO ADES.PARANA S.A.;970831;PIMACO BL TRANSPARENTE76X51m 50fls;;;
3514129000106;AUTO ADES.PARANA S.A.;970828;PIMACO BL VERDENEON 76X102m 100fls;;;
3514129000106;AUTO ADES.PARANA S.A.;970826;PIMACO BL ROSANEON 76X102m 100fls;;;
3514129000106;AUTO ADES.PARANA S.A.;970825;PIMACO BL AMARELONEON 76X102m 100fls;;;
3514129000106;AUTO ADES.PARANA S.A.;970827;PIMACO BL AZULNEON 76X102m 100fls;;;
3514129000106;AUTO ADES.PARANA S.A.;874983;A4367 PIMACO INKJET LASERA4288,5x200,0 100fls FSC;;;
3514129000106;AUTO ADES.PARANA S.A.;891717;TP 19AZ PIMACOO19,0 ENV 10fls FSC;;;
3514129000106;AUTO ADES.PARANA S.A.;891721;TP 19VM PIMACOO19,0 ENV fls FSC;;;
3514129000106;AUTO ADES.PARANA S.A.;886602;TP 16OU PIMACOO16,0 ENV 5fls;;;
3514129000106;AUTO ADES.PARANA S.A.;886603;TP 16PR PIMACOO16,0 ENV 5fls;;;
3514129000106;AUTO ADES.PARANA S.A.;970859;PIMACO PIMA FILME 5 FLS45CMx296,86MM 80M;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;AP0040;APONTADOR PLÁSTICO C/ DEPOSITO 40MM - DISPLAY C/24UN;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;AP0100;APONTADOR PLÁSTICO C/ DEPÓSITO - PASTEL - POTE C/ 12UN;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;AP0320;APONTADOR PLÁSTICO - PANDA - DISPLAY C/ 16 UN;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;AP0323;APONTADOR PLÁSTICO URSO COMILÃO - DISPLAY C/ 12UN;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;AP2008;APONTADOR PLÁSTICO TRIANGULAR DUPLO C/ DEPÓSITO - NEON - POTE COM 12UN;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;BA3850;BLOCO SMART NOTES 38X51MM- COLORIDO PASTEL - 50FLS -  4BLOCOS;1028015;BLOCO SMART NOTES 38X51MM AMARELO NEON;1028015
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;BA7671;BLOCO SMART NOTES 76X76MM- AMARELO PASTEL - 100FLS -  1BLOCO;1028019;BLOCO SMART NOTES 76X76MM ROSA NEON;1028019
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;BO1005;CANETA BORRACHA - DISPLAY C/ 12BLISTERS C/ 2UN;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;BO2103;BORRACHA CAPIVARA - DISPLAY C/ 24UN;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA0027;CANETA ESFEROGRAFICA 0,7MM TWO GO - POTE C/ 24UN;1015952;CANETA ESFEROGRAFICA TOUCH;1015952
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA0028;CANETA ESFEROGRAFICA 0,7 MM MARSHMALLOW - POTE C/ 24UN;1015952;CANETA ESFEROGRAFICA TOUCH;1015952
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA0039;CANETA ESFEROGRÁFICA 1.0 MM COLORIDA - 5 CORES - POTE C/ 50UN;1036121;CANETA ESFEROGRÁFICA TRIS HOLIC 0.7;1036121
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA0200;CANETA ESFEROGRAFICA DIVERT GEL APAG 0.7MM - S2 - DISPLAY C/ 12UN;1015952;CANETA ESFEROGRAFICA TOUCH;1015952
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA0216;CANETA ESFEROGRÁFICA DIVERT GEL APAG 0.7MM C/ CARIMBO - DISPLAY C/ 12UN;1036121;CANETA ESFEROGRÁFICA TRIS HOLIC 0.7;1036121
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA0222;CANETA ESFEROGRÁFICA DIVERT GEL APAG 0.7MM - SHINE - DISPLAY C/ 12UN;1036121;CANETA ESFEROGRÁFICA TRIS HOLIC 0.7;1036121
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA0225;CANETA ESFEROGRÁFICA DIVERT GEL APAG 0.7MM CAPIVARA - DISPLAY C/ 12UN;1036121;CANETA ESFEROGRÁFICA TRIS HOLIC 0.7;1036121
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA0230;CANETA ESFEROGRÁFICA DIVER GEL 0.7MM - SQUISH PANDA - DISPLAY C/ 12UN;1036121;CANETA ESFEROGRÁFICA TRIS HOLIC 0.7;1036121
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA0241;CANETA ESFEROGRÁFICA DIVERT GEL APAG 0.7MM CRAZY FLUFFLES - DISPLAY C/ 12UN;1036121;CANETA ESFEROGRÁFICA TRIS HOLIC 0.7;1036121
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA0511;CANETA ESFEROGRÁFICA DIVERT 0.7MM - TUTTI FRUTTI - 10 CORES - DISPLAY C/ 12UN;1036121;CANETA ESFEROGRÁFICA TRIS HOLIC 0.7;1036121
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA0707;CANETA METÁLICA ESFEROGRÁFICA 1.0MM TOUCH GLAM - DISPLAY C/ 12UN;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA2001;MARCA-TEXTO FLUORESCENTE AMARELO - CAIXA C/ 12UN;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA2031;MARCA TEXTO FLUORESCENTE PONTA DUPLA - POTE C/ 24UN;1015320;MARCA TEXTO FLUORESCENTE - ROSA;1015320
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA2046;MARCA-TEXTO COR NEON MINI PT TRANSP - 6 CORES - POTE C/ 40UN;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA2047;MARCA TEXTO MINI C/ CHEIRO - NEON - POTE C/ 48UN;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA2049;MARCA TEXTO SQUARE - NEON - DISPLAY C/ 24UN;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA2051;MARCA TEXTO LIP MARKER - DISPLAY C/12UN;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA2150;MARCA TEXTO DIVERTIDO CANDY - DISPLAY C/12UN;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA2151;MARCA TEXTO DIVERTIDO CAPIVARA - DISPLAY C/12UN;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA2201;MARCA TEXTO DASHLIGHT- NEON AMARELO - CAIXA C/ 12UN;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA2202;MARCA TEXTO DASHLIGHT- NEON ROSA - CAIXA C/ 12UN;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA2203;MARCA TEXTO DASHLIGHT- NEON VERDE - CAIXA C/ 12UN;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA2204;MARCA TEXTO DASHLIGHT- NEON LARANJA - CAIXA C/ 12UN;;;
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA3001;MARCADOR QUADRO BRANCO AZUL COM PONTA REDONDA - CAIXA C/ 12UN;1014175;REABASTECEDOR  P/ MARCADOR QUADRO BRANCO;1014175
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA3002;MARCADOR QUADRO BRANCO PRETO COM PONTA REDONDA - CAIXA C/ 12UN;1014175;REABASTECEDOR  P/ MARCADOR QUADRO BRANCO;1014175
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA3003;MARCADOR QUADRO BRANCO VERMELHO COM PONTA REDONDA - CAIXA C/ 12UN;1014175;REABASTECEDOR  P/ MARCADOR QUADRO BRANCO;1014175
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA3004;MARCADOR QUADRO BRANCO VERDE  COM PONTA REDONDA - CAIXA C/ 12UN;1014175;REABASTECEDOR  P/ MARCADOR QUADRO BRANCO;1014175
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA3020;MARCADOR QUADRO BRANCO PONTA DUPLA AZ + VM - CAIXA C/ 12UN;1014175;REABASTECEDOR  P/ MARCADOR QUADRO BRANCO;1014175
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA3021;MARCADOR QUADRO BRANCO PONTA DUPLA VD + PT - CAIXA C/ 12UN;1014175;REABASTECEDOR  P/ MARCADOR QUADRO BRANCO;1014175
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA3022;MARCADOR QUADRO BRANCO PONTA DUPLA RO + AM - CAIXA C/ 12UN;1014175;REABASTECEDOR  P/ MARCADOR QUADRO BRANCO;1014175
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA3101;MARCADOR QUADRO BRANCO SLIM AZUL - CAIXA C/ 12UN;1014175;REABASTECEDOR  P/ MARCADOR QUADRO BRANCO;1014175
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA3102;MARCADOR QUADRO BRANCO SLIM PRETO - CAIXA C/ 12UN;1014175;REABASTECEDOR  P/ MARCADOR QUADRO BRANCO;1014175
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA3103;MARCADOR QUADRO BRANCO SLIM VERMELHO - CAIXA C/ 12UN;1014175;REABASTECEDOR  P/ MARCADOR QUADRO BRANCO;1014175
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA3201;MARCADOR QUADRO BRANCO DASHLIGHT - AZUL - CAIXA C/ 12UN;1014175;REABASTECEDOR  P/ MARCADOR QUADRO BRANCO;1014175
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA3202;MARCADOR QUADRO BRANCO DASHLIGHT - PRETO - CAIXA C/ 12UN;1014175;REABASTECEDOR  P/ MARCADOR QUADRO BRANCO;1014175
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA3203;MARCADOR QUADRO BRANCO DASHLIGHT - VERMELHO - CAIXA C/ 12UN;1014175;REABASTECEDOR  P/ MARCADOR QUADRO BRANCO;1014175
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA6001;MARCADOR QUADRO BRANCO RECARREGÁVEL AZUL COM PONTA REDONDA - CAIXA C/ 12UN;1014175;REABASTECEDOR  P/ MARCADOR QUADRO BRANCO;1014175
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA6002;MARCADOR QUADRO BRANCO RECARREGÁVEL PRETO COM PONTA REDONDA - CAIXA C/ 12UN;1014175;REABASTECEDOR  P/ MARCADOR QUADRO BRANCO;1014175
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA6003;MARCADOR QUADRO BRANCO RECARREGÁVEL VERMELHO COM PONTA REDONDA - CAIXA C/ 12UN;1014175;REABASTECEDOR  P/ MARCADOR QUADRO BRANCO;1014175
7933371000175;BRW Suprimentos Escolares e Escritorio Ltda;CA8052;CANETINHA HIDROGRÁFICA ULTRA LAVÁVEL - POTE C/ 12 CORES;;;
33771086000105;L.A GUASSU - MAQUINAS E EQUIPAMENTOS LTDA;1106;PRENSA PNEUMATICA UNILATERAL 100 X140 CM- CONTROLE DE TEMPO E TEMPERATURA DIGITAL,;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;200126;APONTADOR PLAST. 2F CILINDRICO - CX 12 U;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;400113;MALETA COLORIR 86 PECAS - UC;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;102856;ESTOJO METALICO - CARROS - CX/ C 12 UNDS;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;102858;ESTOJO METALICO - ONIBUS - CX/ C 12 UNDS;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;102860;ESTOJO PLASTICO MULTIFUNCAO - AMIGUINHOS;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;102861;ESTOJO PLASTICO MULTIFUNCAO - HAPPY;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101166;GLOBO TERRESTRE - PLASTICO TAMANHO - 21.;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101710;GRAMPOS 26/6 GALVANIZADOS - CX C/ 1000;1010188;GRAMPOS 26/6 GALVANIZADOS C/5000 FRAMA;1010188
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;101377;GRAMPOS 26/6 GALVANIZADOS - CX C/ 5000;1010188;GRAMPOS 26/6 GALVANIZADOS C/5000 FRAMA;1010188
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;102373;LAPIS DE COR - 12 CORES SEXTAVADO - RESI;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;102380;LAPIS GRAFITE N. 2 HB SEXTAVADO - RESINA;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;105249;PALITO DE PICOLE MADERA - 114X10X2MM - B;;;
8796949000151;LYKE COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA;102158;TESOURA ESCOLAR - 13 CM - CABO PRETO - B;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10142;AVENTAL INFANTIL C/ BOLSO E MANGA COMPRIDA COLORJOY - BLISTER C/ 1 UND LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10151;LAPIS HB COM BORRACHA NA PONTA SONIC - POTE C/30 UND LEO&amp,LEO;1036386;LAPIS HB COM BORRACHA NA PONTA HELLO KITTY;1036386
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10182;ADAPTADOR DE LAPIS COM ENCAIXE DE DEDO COLORJOY - BLISTER C/ 3 PECAS LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10188;TESOURA ESCOLAR ESTAMPADA COM CAPA HELLO KITTY - BLISTER C/ 1 UND LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10225;GIZ DE CERA ENCAIXA NO DEDO COLOR JOY - BLISTER C/ 10 CORES LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10253;REGUA DE MADEIRA DECORADA SONIC - OPPBAG C/1 UND LEO&amp,LEO;1036484;REGUA DE MADEIRA DECORADA 15CM HELLO KITTY;1036484
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10270;LAPIS DE COR DE MADEIRA 12 CORES + 3 BICOLORS TONS DE PELE SEXTAVADO LEO&amp,LEO;1037822;LAPIS DE COR DE MADEIRA NOEN 6 CORES;1037822
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10280;COLAR MORDEDOR SENSORIAL COLORJOY - CAIXA C/ 12 BLISTERS CORES SORTIDAS LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10284;ABAFADOR DE RUIDOS INFANTIL COLOR JOY LETRON;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10304;LAPIS GRAFITE MADEIRA C/ BORR. CARBON LINE - DISPLAY C/ 36 UND LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10327;REFIL DE TINTA PARA ETIQUETADORA 5500EOS BLISTER C/ 2 UN LETRON;6867;REFIL DE TINTA PARA SUBLIMACAO;6867
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10346;COLA BASTAO COLORIDA 10GRAMAS FINI - DISPLAY C/ 12 UND LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10348;BORRACHA DECORADA C/ AROMA FINI - POTE C/ 40 UND LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10355;MARCA-TEXTO CORPO ESTAMPADO C/ AROMA FINI - DISPLAY C/ 20 UND LEOARTE;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10362;CANETA GEL CORPO ESTAMPADO 0.6 FINI - POTE C/ 50 UND LEOARTE;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;4223;LAPIS GRAFITE HB RESINA ECOLOGICO SEXTAVADO CX/144 UND LEOELEO;1036500;LAPIS GRAFITE HB RESINA DINO COM BORRACHA;1036500
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;4774;LAPISEIRA PLUS 2.0 POTE COM /24 UND LEOELEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;72191;LAPIS GRAFITE HB RESINA PANDA RED.C/BORR. POTE/72 UND LEO&amp,LEO;1036500;LAPIS GRAFITE HB RESINA DINO COM BORRACHA;1036500
5317331000416;MAPED DO BRASIL LTDA.;68610;APONTADOR TONIC METAL 2 FUROS COM DEPOSITO CORES SORTIDAS BLISTER X 1;;;
5317331000416;MAPED DO BRASIL LTDA.;861217;LAPIS DE COR COLORPEPS INFINITY STONE 12 CORES;1005971;LAPIS DE COR COLORPEPS STAR 24 CORES;1005971
501618000640;SESTINI MERCANTIL LTDA;075755-63;MOCH SESTINI MAGIC - XADREZ PB;;;
501618000640;SESTINI MERCANTIL LTDA;076046-67;MOCH SESTINI MAGIC - JEANS XADREZ AZUL;;;
501618000640;SESTINI MERCANTIL LTDA;076129-53;MOCH SESTINI MAGIC 2 - TACTICAL SNOW;;;
501618000640;SESTINI MERCANTIL LTDA;075947-01;MOCH SESTINI MAGIC PLUS - TEXTURA PRETA;;;
501618000640;SESTINI MERCANTIL LTDA;075948-72;MOCH SESTINI MAGIC - DEGRADE AZUL CYBERPUNK;;;
501618000640;SESTINI MERCANTIL LTDA;075946-04;MOCH SESTINI MAGIC PLUS CRINKLE - AZUL;;;
501618000640;SESTINI MERCANTIL LTDA;075946-08;MOCH SESTINI MAGIC PLUS CRINKLE - PINK;;;
501618000640;SESTINI MERCANTIL LTDA;076136-97;MOCH SESTINI MAGIC PLUS CRINKLE 2 - DOUBLE BLUE;;;
501618000640;SESTINI MERCANTIL LTDA;075504-01;ESTOJO ESPECIAL CRINKLE - PRETO;1035274;ESTOJO ESPECIAL CRINKLE - NUDE;1035274
501618000640;SESTINI MERCANTIL LTDA;075504-35;ESTOJO ESPECIAL CRINKLE - APRICOT;1035274;ESTOJO ESPECIAL CRINKLE - NUDE;1035274
501618000640;SESTINI MERCANTIL LTDA;075504-13;ESTOJO ESPECIAL CRINKLE - NUDE;1035274;ESTOJO ESPECIAL CRINKLE - NUDE;1035274
501618000640;SESTINI MERCANTIL LTDA;076250-84;MOCH SESTINI MAGIC HYDROBLOCK - PINK FUCHSIA;;;
501618000640;SESTINI MERCANTIL LTDA;076250-04;MOCH SESTINI MAGIC HYDROBLOCK - AZUL NOTURNO;;;
501618000640;SESTINI MERCANTIL LTDA;076248-01;MOCHILA G SESTINI TREND - PRETO;;;
501618000640;SESTINI MERCANTIL LTDA;076248-08;MOCHILA G SESTINI TREND - ROSA;;;
501618000640;SESTINI MERCANTIL LTDA;076248-11;MOCHILA G SESTINI TREND - JEANS;;;
