chave;data_emissao;cProd;xProd;uCom;qCom;vUnCom;vProd;ncm;cfop;cst;orig;cnpj_emitente;xNome_emitente
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;72003;TESOURA ESCOLAR PETS BLISTER CAIXA C/ 24 UND LEOELEO;CX;1;124.95;124.95;82130000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;72005;TESOURA ESCOLAR PLUS PASTEL TREND DISPLAY C/24 UND LEOELEO;DI;2;53.73;107.46;82130000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;72194;LAPIS GRAFITE HB RESINA DINO RED.C/BORR. POTE/72 UND LEO&amp,LEO;PT;2;35.59;71.18;96091000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;72406;AQUARELA PEROLIZADA PICNIC - 28 CORES - ESTOJO + PINCEL LEOARTE;ES;3;21.83;65.49;32131000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;72503;COMPASSO ESCOLAR NEON FEVER BLISTER CAIXA C/ 24 UND LEOELEO;CX;1;129.88;129.88;90172000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;72504;COMPASSO ESCOLAR PASTEL TREND DISPLAY C/24 UND LEOELEO;DI;1;129.88;129.88;90172000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;72565;MASSINHA DE MODELAR CORACAO HELLO KITTY KIT C/ 175G 7 CORES + 5 MOLDES - DISPLAY C/ 6 KITS - LEO&amp,LEO;DIS;1;75.78;75.78;34070010;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;73001;APONTADOR PLAST.C/DEPOSITO RETANGULAR 40MM PASTEL TREND CX/24UND LEOELEO;CX;2;14.5;29;82141000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;74010;APONTADOR C/ DEPOSITO E BORRACHA HELLO KITTY CX/6 BLISTER C/1 UND LEO&amp,LEO;CX;1;28.35;28.35;82141000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;74159;CANETA PREMIUM DE BAMBU PLANTAHOLIC CAIXA C/1 UND LEO ARTE;UN;4;6.42;25.68;96081000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;74212;GUACHE ESCOLAR CAIXA C/6 CORES - 15ML POR POTE - LEO&amp,LEO;CX;24;3.65;87.6;32131000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;79903;AVENTAL INFANTIL GAME - LEO&amp,LEO;UN;10;4.48;44.8;39262000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;79907;AVENTAL INFANTIL MELANCIA - LEO&amp,LEO;UN;10;5.27;52.7;39262000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;79908;AVENTAL INFANTIL JARDIM - LEO&amp,LEO;UN;10;4.48;44.8;39262000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;91013;TESOURA ESCRITORIO INOX 19,5CM CX/12 UND JOCAR OFFICE;CX;1;43.66;43.66;82130000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;91014;TESOURA MULTIUSO INOX 8 POLEGADAS 21CM CX/12 UND JOCAR OFFICE;CX;1;59.72;59.72;82130000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;91413;LAMINA ESTILETE ESTREITO 9MM CX/100 UNDS LEOARTE;CX;5;15.44;77.2;82119400;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;91414;LAMINA ESTILETE LARGO 18MM CX/100 UNDS LEOARTE;CX;5;26.33;131.65;82119400;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;91418;COLA EM FITA 8MMX8M CAIXA C/ 12 BLISTERS CORES SORTIDAS LEOARTE;CX;1;63.24;63.24;35061090;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;91419;ESTILETE ESTREITO EMBORRACHADO 9MM BLISTER UND LEOARTE;UN;12;3.36;40.32;82119390;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;91420;ESTILETE LARGO EMBORRACHADO 18MM BLISTER UND LEOARTE;UN;8;4.64;37.12;82119390;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;91424;ESTILETE TIPO BISTURI/2 LAMINAS EXTRAS BLISTER UND LEOARTE;UN;12;6.37;76.44;82119390;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;93010;GRAMPO GALVANIZADO 26/6 CX/5000 UND JOCAR OFFICE;CX;20;3.14;62.8;83052000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;93011;GRAMPO GALVANIZADO 26/6 CX/1000 UND JOCAR OFFICE;CX;40;1.05;42;83052000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;93050;EXTRATOR DE GRAMPOS ESPATULA CX/12 UND JOCAR OFFICE;CX;3;13.85;41.55;82141000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;93099;MINI GRAMPEADOR DISPLAY C/12 UND JOCAR OFFICE;DI;1;62.19;62.19;84729040;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;94110;MARCA TEXTO CARBON NEON DISPLAY C/25 UND JOCAR OFFICE;CX;2;53.34;106.68;96082000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;97947;CANETA ESF. WOW 0.7 COLORIDA/BRANCO - POTE C/ 50 UNID. SORTIDAS JOCAR OFFICE;PT;2;34.2;68.4;96081000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;97949;CANETA ESF. WOW 0.7 COLORIDA/PRETO - POTE C/ 50 UNID. SORTIDAS JOCAR OFFICE;PT;2;34.2;68.4;96081000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250803064692000553550020003703701122442911;2025-08-04T15:55:56-03:00;99344;CALCULADORA 8 DIGITOS HELLO KITTY- LETRON;UN;3;26.14;78.42;84701000;6102;;1;3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;472021FM;TESOURA 12 CM VIVO SMILING PLANET DISPLAY X 20 FSC MIX CREDIT BV- COC-156374;PC;40;2.7875;111.5;82130000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;693500;TESOURA 13 CM SENSOFT 3D PARA CANHOTOS CORES SORTIDAS BLISTER X 1;PC;12;10.5708333333;126.85;82130000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;063021FM;APONTADOR VIVO SMILING PLANET 1 FURO DISPLAY X 75 FSC MIX CREDIT BV- COC-156374;PC;75;0.5704;42.78;82141000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;506700;APONTADOR METAL CLASSIC 2 FUROS DISPLAY X 20;PC;20;2.3275;46.55;82141000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;17711;APONTADOR CROC CROC SAPO 1 FURO COM DEPOSITO CORES SORTIDAS DISPLAY X 24;PC;24;4.2779166667;102.67;82141000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;464212;TESOURA 13 CM ESSENTIAL PULSE CORES SORTIDAS DISPLAY X 24;PC;48;2.0608333333;98.92;82130000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;119450;COMPASSO STUDY ESTOJO COM 2 PECAS CORES SORTIDAS DISPLAY X 20;PC;20;6.532;130.64;90172000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;518100;COMPASSO ESSENTIALS CORES SORTIDAS DISPLAY X 30;PC;30;2.3276666667;69.83;90172000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;851805;LAPIS GRAFITE HB GLITTER COM BORRACHA POTE X 72;PC;2;54.365;108.73;96091000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;743605;MARCA TEXTO MINI CUTE PASTEL DISPLAY X 48;PC;48;2.9991666667;143.96;96082000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;832073ZV;LAPIS DE COR COLORPEPS STAR 12 UNIDADES E 15 CORES;PC;36;6.0166666667;216.6;96091000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;832074ZV;LAPIS DE COR COLORPEPS STAR 24 UNIDADES E 30 CORES;PC;12;12.0425;144.51;96091000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;183212ZV;LAPIS DE COR COLORPEPS STAR 12 CORES;PC;24;6.0166666667;144.4;96091000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;845912ZM;CANETA HIDROGRAFICA COLORPEPS OCEAN POLVO 12 CORES;PC;36;5.4925;197.73;96082000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;845924ZM;CANETA HIDROGRAFICA COLORPEPS OCEAN POLVO 24 CORES;PC;24;12.6316666667;303.16;96082000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;845726;CANETA HIDROGRAFICA COLORPEPS OCEAN 48 CORES;PC;12;23.6166666667;283.4;96082000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;863312;LAPIS DE COR COLORPEPS STRONG JUMBO 12 CORES;PC;12;13.625;163.5;96091000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;468011;TESOURA 17 CM ESSENTIALS SIMETRICA PASTEL BLISTER X 1;PC;24;4.98625;119.67;82130000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;845469;CANETA HIDROGRAFICA COLORPEPS PASTEL 10 CORES;PC;12;8.2341666667;98.81;96082000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;832071ZV;LAPIS DE COR COLORPEPS MUNDO 12 CORES MAIS 3 LAPIS DE COR TONS DE PELE;PC;36;7.9855555556;287.48;96091000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;983703ZV;LAPIS DE COR COLORPEPS STAR 24 CORES MAIS 3 LAPIS GRAFITE;PC;12;13.515;162.18;96091000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;832017ZV;LAPIS DE COR COLORPEPS STAR 36 CORES;PC;8;22.475;179.8;96091000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;861600;LAPIS DE COR COLORPEPS INFINITY 12 CORES;PC;12;7.5716666667;90.86;96091000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;15502;BORRACHA ANTI STRESS MINI CUTE CORES SORTIDAS DISPLAY X 16;PC;16;1.7575;28.12;40169200;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001058991660294930;2025-08-11T09:16:00-03:00;24001;ESCALIMETRO ARCHITECTE BLISTER X 1;PC;5;15.86;79.3;90172000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001069991646134327;2025-08-28T12:42:00-03:00;464312;TESOURA 13 CM ESSENTIALS PULSE PARA CANHOTOS CORES SORTIDAS DISPLAY X 10;PC;10;3.717;37.17;82130000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001069991646134327;2025-08-28T12:42:00-03:00;51111;APONTADOR GLOBO 1 FURO COM DEPOSITO DISPLAY X 16;PC;16;4.848125;77.57;82141000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001069991646134327;2025-08-28T12:42:00-03:00;49231;APONTADOR COM BORRACHA CONNECT PASTEL 2 FUROS CORES SORTIDAS DISPLAY X 20;PC;20;4.333;86.66;82141000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001069991646134327;2025-08-28T12:42:00-03:00;49221;APONTADOR COM BORRACHA CONNECT MULTICOLORIDO 2 FUROS CORES SORTIDAS DISPLAY X 20;PC;20;4.333;86.66;82141000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001069991646134327;2025-08-28T12:42:00-03:00;464261;TESOURA 13 CM ESSENTIALS PRETA DISPLAY X 24;PC;48;2.0608333333;98.92;82130000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001069991646134327;2025-08-28T12:42:00-03:00;464413;TESOURA 13 CM ESSENTIALS SOFT PASTEL CORES SORTIDAS DISPLAY X 24;PC;24;3.3670833333;80.81;82130000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001069991646134327;2025-08-28T12:42:00-03:00;464412;TESOURA 13 CM ESSENTIALS SOFT CORES SORTIDAS DISPLAY X 24;PC;24;3.0175;72.42;82130000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001069991646134327;2025-08-28T12:42:00-03:00;242830;KIT GEOMETRICO CLASSIC 1 REGUA 2 ESQUADROS E 1 TRANSFERIDOR BLISTER X 1;PC;24;6.7895833333;162.95;90172000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001069991646134327;2025-08-28T12:42:00-03:00;352411;GRAMPEADOR MINI ESSENTIALS METAL DISPLAY X 20;PC;20;7.222;144.44;84729040;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001069991646134327;2025-08-28T12:42:00-03:00;847110;CANETA HIDROGRAFICA COLORPEPS GLITTER 10 CORES;PC;12;15.3733333333;184.48;96082000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001069991646134327;2025-08-28T12:42:00-03:00;832048ZV;LAPIS DE COR COLORPEPS STAR 48 CORES;PC;6;34.8866666667;209.32;96091000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001069991646134327;2025-08-28T12:42:00-03:00;861622;LAPIS DE COR COLORPEPS INFINITY 18 CORES;PC;12;13.5975;163.17;96091000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001069991646134327;2025-08-28T12:42:00-03:00;833801FC;MARCADOR QUADRO BRANCO MARKER PEPS WOOD AZUL X12;PC;12;3.6983333333;44.38;96091000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001069991646134327;2025-08-28T12:42:00-03:00;833802FC;MARCADOR QUADRO BRANCO MARKER PEPS WOOD PRETO X12;PC;12;3.6983333333;44.38;96091000;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250805317331000416550040001069991646134327;2025-08-28T12:42:00-03:00;123211;BORRACHA ZENOA PASTEL CORES SORTIDAS DISPLAY X 15;PC;30;4.3333333333;130;40169200;6102;;1;5317331000416;MAPED DO BRASIL LTDA.
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;318922;APRIMORE SEUS CONHECIMENTOS: DINOSSAUROS PODEROSOS;UNID;1;89.9;89.9;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;318817;AVENTURAS ESCAPE ROOM: O MAIOR CASO DE SHERLOCK;UNID;1;69.9;69.9;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;311308;CONTOS CLASSICOS COM ABAS: BRANCA DE NEVE;UNID;5;14.9;74.5;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;311316;CONTOS CLASSICOS COM ABAS: CACHINHOS DOURADOS;UNID;5;14.9;74.5;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;311324;CONTOS CLASSICOS COM ABAS: CHAPEUZINHO VERMELHO;UNID;5;14.9;74.5;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;311332;CONTOS CLASSICOS COM ABAS: CINDERELA;UNID;5;14.9;74.5;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;311340;CONTOS CLASSICOS COM ABAS: JOAO E O PE DE FEIJAO;UNID;5;14.9;74.5;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;311359;CONTOS CLASSICOS COM ABAS: PATINHO FEIO, O;UNID;5;14.9;74.5;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;311367;CONTOS CLASSICOS COM ABAS: PINOQUIO;UNID;5;14.9;74.5;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;311375;CONTOS CLASSICOS COM ABAS: TRES PORQUINHOS, OS;UNID;5;14.9;74.5;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;321176;COZY & CUTE: DIAS CALMOS;UNID;30;19.9;597;49019900;6102;41;0;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;321370;COZY & CUTE: DIAS DE PAZ;UNID;30;19.9;597;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;321389;COZY & CUTE: DIAS DOCES;UNID;30;19.9;597;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;321184;COZY & CUTE: DIAS FELIZES;UNID;30;19.9;597;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;315702;DESLIZE E VEJA: QUAO DENTUCO E UM T. REX?;UNID;1;59.9;59.9;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;315427;DESPERTAR DA IMAGINACAO: ANIMAIS DA ESTIMACAO;UNID;3;24.9;74.7;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;315435;DESPERTAR DA IMAGINACAO: DINOSSAUROS;UNID;3;24.9;74.7;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;315443;DESPERTAR DA IMAGINACAO: ESPACO;UNID;3;24.9;74.7;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;315451;DESPERTAR DA IMAGINACAO: FAZENDA;UNID;3;24.9;74.7;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;315460;DESPERTAR DA IMAGINACAO: PRINCESAS;UNID;3;24.9;74.7;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;315478;DESPERTAR DA IMAGINACAO: VIDA MARINHA;UNID;3;24.9;74.7;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;307971;ENSINO FUNDAMENTAL ALFABETIZACAO ESCREVA E APAGUE: MAIUSCULA;UNID;2;34.9;69.8;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;307980;ENSINO FUNDAMENTAL ALFABETIZACAO ESCREVA E APAGUE: MINUSCULA;UNID;2;34.9;69.8;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;318825;ERA UMA VEZ... (ED.LUXO): BOX C/10 UND.;UNID;2;299;598;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;311391;ERA UMA VEZ... ALADIM E A LAMPADA MAGICA;UNID;2;29.9;59.8;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;311405;ERA UMA VEZ... ALICE NO PAIS DAS MARAVILHAS;UNID;2;29.9;59.8;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;303062;ERA UMA VEZ... BELA ADORMECIDA, A;UNID;2;29.9;59.8;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;311421;ERA UMA VEZ... BRANCA DE NEVE E OS SETE ANOES;UNID;2;29.9;59.8;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;303070;ERA UMA VEZ... CHAPEUZINHO VERMELHO;UNID;2;29.9;59.8;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;303089;ERA UMA VEZ... CINDERELA;UNID;2;29.9;59.8;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;303097;ERA UMA VEZ... GATO DE BOTAS, O;UNID;2;29.9;59.8;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;303100;ERA UMA VEZ... PETER PAN;UNID;2;29.9;59.8;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;311413;ERA UMA VEZ... PINOQUIO;UNID;2;29.9;59.8;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;303119;ERA UMA VEZ... TRES PORQUINHOS, OS;UNID;2;29.9;59.8;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;311022;EU E MEUS SENTIMENTOS: QUANDO O HIPOPOTAMO FICA COM RAIVA;UNID;1;29.9;29.9;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;311057;EU E MEUS SENTIMENTOS: QUANDO O PINGUIM E REJEITADO;UNID;1;29.9;29.9;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;311073;EU E MEUS SENTIMENTOS: QUANDO O TIGRE DIZ A VERDADE;UNID;1;29.9;29.9;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;311081;EU E MEUS SENTIMENTOS: QUANDO O URSO SE SENTE PREOCUPADO;UNID;1;29.9;29.9;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;316881;GRANDE ESCAVACAO DE.. DINOSSAUROS;UNID;2;79.9;159.8;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;318388;HABILIDADES EMOCIONAIS: FANNI DESENV. HABILIDADES EMOCIONAIS;UNID;1;49.9;49.9;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;317489;HABILIDADES EMOCIONAIS: FANNI E O LIGRE INQUIETO;UNID;1;29.9;29.9;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;317497;HABILIDADES EMOCIONAIS: FANNI E O MARAVILHOSO TERMOMETRO EMO;UNID;1;29.9;29.9;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;318540;HISTORIAS DE MISTERIO: ARSENE LUPIN - O LADRAO DE CASACA;UNID;1;69.9;69.9;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;318558;HISTORIAS DE MISTERIO: SHERLOCK HOLMES - UM ESTUDO EM ESCARL;UNID;1;69.9;69.9;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
42250824856865000112550010000468791053504528;2025-08-12T17:27:03-03:00;315397;HM MEU PRIMEIRO LIVRO... MELHORES JUNTOS;UNID;1;29.9;29.9;49019900;6102;41;1;24856865000112;Happy Books Editora Ltda
