key;cEAN;cProd;xProd;maxPrice
7908077449469;7908077449469;33.6884-9;CAD.CARTOGRAF.CD.80F.PT5 MICKEY VINTAGE FSC;82.93
7908077468897;7908077468897;33.7033-9;CAD.UNIV.CD.240F.15M.PT2FINI FSC;94.41
7908077468934;7908077468934;33.7034-7;C.CART.MI.PLUS CD.80F.PT5FINI FSC;82.93
7908077468972;7908077468972;33.7036-3;CAD.1/4 CD.ESP.80F.PT5FINI FSC;60.57
7908077448660;7908077448660;33.8266-3;CAD.CARTOGRAF.CD.80F.PT5 BARBIE FSC;82.93
7908077461393;7908077461393;33.8346-5;C.CART.MI.PLUS CD.80F.PT5MARIE FSC;87.06
7908077467050;7908077467050;33.9103-4;CAD.CARTOGRAF.CD.80F.PT5DIVERTIDAMENTE FSC;82.93
7908077467418;7908077467418;33.9176-0;CAD.UNIV.CD.80F.1M.PT4SMURFS FSC;76.34
7908077467432;7908077467432;33.9177-8;CAD.UNIV.CD.160F.10M.PT4SMURFS FSC;130.11
7908077460976;7908077460976;33.9504-8;CAD.UNIV.CD.80F.1M.PT4 SUPER MARIO BROS FSC;82.67
7908077460990;7908077460990;33.9505-6;CAD.UNIV.CD.160F.PT4 SUPER MARIO BROS FSC;140.97
7908077474591;7908077474591;37.6628-3;CADTA.GRAMP.20F.PT5STITCH FSC;25.58
7908077474614;7908077474614;37.6629-1;CAD.CF.GRAMP.20F.PT5STITCH FSC;34.26
7908077475932;7908077475932;37.8382-0;LIVRO P/COLORIR CD.24F.PT4 MILLY FSC;34.22
7908077468873;7908077468873;40.7032-0;C.BROCHURAO CD.80F.PT5FINI FSC;81.11
7908077473839;7908077473839;47.7116-7;CADERNETA 1/8 CD.80F.PT4FINI FSC;30.66
7909438049373;7909438049373;5.7138;CAN. CIS GELYX 0,8 MM CX C/12 PASTEL BR;22.52
7909438045597;7909438045597;52.8231;CANETA CIS BPX GEL 1.00MM CX C/12 BRANCA;30.35
7909438055787;7909438055787;56.2222;CANETA CIS PENTONIC GEL 1.0 CX C/12 BR;18.28
7909438064857;7909438064857;5.7996;CALCULADORA CIS C-105 UN ROSA;6.49
7909438064871;7909438064871;5.7997;CALCULADORA CIS C-105 UN AREIA;6.49
7909438064918;7909438064918;5.7999;CALCULADORA CIS C-105 UN ROXA;6.49
7909438065670;7909438065670;5.808;ESTOJO CIS SPIRO UN CINZA ESCURO;9.66
7909438070285;7909438070285;5.8299;CANETA CIS SPIRINHO SCENTSPOTE C/24 UN;26.41
7909438071718;7909438071718;5.8382;CANETA APAG CIS FANTASIA ZOO RT DP C/18;110.39
7909438071800;7909438071800;5.8385;LAPISEIRA INFINITA CIS FUN 2x1 DP C/12;74.42
7909438072258;7909438072258;5.8401;BORRACHA CIS SPIN DP C/12 UN;52.22
7909438072319;7909438072319;5.8403;LAPISEIRA CIS SPIRO 2.0MM DP C/30 UN;46.77
7909438072371;7909438072371;5.8405;LAPISEIRA CIS MOVE 2.0MM DP C/30 UN;46.77
7909438073118;7909438073118;5.8471;FITA MARCATEXTO CIS LUMINI RAINBOW DP 12;45.68
7909438073453;7909438073453;5.8491;APONTADOR CIS DINOVERSO DP C/18 UN;36.34
7909438073644;7909438073644;5.8498;CANETA CIS PETRA DISPLAY C/30 UN;33.4
7909438073835;7909438073835;5.8506;CANETA CIS ECHO DISPLAY C/30 UN;27.48
7909438074443;7909438074443;5.8561;CANETA CIS JET RT DP C/36 UN;42.37
7909438075389;7909438075389;5.8595;CIS MINI LUMINI SCENTS DP C/36 UN NEON;50.16
7909438075402;7909438075402;5.8596;CIS MINI LUMINI SCENTS DP C/36 UN PASTEL;50.16
7909438075433;7909438075433;5.8597;LAPISEIRA CIS AIR 0.7MM DP C/24 UN;84.44
7909438075471;7909438075471;5.8599;CANETA CIS COLOR SCENTS EST C/5 UN;5.73
7909438075457;7909438075457;5.8605;CANETA CIS COLOR SCENTS EST C/10 UN;11.45
7909438075648;7909438075648;5.8606;CANETA SPIRO RT DISPLAY C/ 36 UNIDADES;59.55
7909438075655;7909438075655;5.8607;CANETA SPIRO RT DISPLAY C/ 36 UN AZ/PT;59.55
7909438075907;7909438075907;5.8615;CANETA CIS GELYX PRO DP C/24 UNIDADES;44.13
7909438076478;7909438076478;5.8647;LAPIS PRETO CIS GLITTER POTE C/24 UN;58.79
7909438076683;7909438076683;5.8684;LAP. TECNOCIS 2.0MM BOHO DP C/18 UN;107.65
7909438076812;7909438076812;5.8691;APONTADOR CIS 366 CORACAO DP C/12 UN;30.31
7909438078243;7909438078243;5.8754;BORRACHA CIS FASHION DP C/18 UN SORT.;58.15
7909438078274;7909438078274;5.8755;BORRACHA CIS SKATE DP C/18 UN SORT.;50.16
7909438079790;7909438079790;5.8917;ESTOJO CISGRANDE AZUL UNIDADE;23.97
7909438079813;7909438079813;5.8918;ESTOJO CISGRANDE ROSA UNIDADE;23.97
7898587276481;7898587276481;50.0115;AB100 - FONE ABAFADOR DE RUIDO AZUL;61.44
7898587276498;7898587276498;50.0116;AB100 - FONE ABAFADOR DE RUIDO (ROSA);61.44
7909438033662;7909438033662;76.111;CANETA ESF.CIS BPX 0,7MM DPC/100;132.68
7909438074511;7909438074511;5.8564;CANETA CIS JET RT CX C/12 AZUL;14.12
7909438029405;7909438029405;56.2107;CANETA ESF CIS PENTONIC RT 0.7MM DP C/50;133.8
7909438018980;7909438018980;59.99;LAPISEIRA CIS TECNOCIS 1,3MM CX C/12#;43.21
7896326918104;7896326918104;189.1;GRAFITE CIS BIG TREE 0,7 2B CX C12 TUBOS;11.24
7909438033884;7909438033884;54.3503;MARCADOR CIS MARKEE VM CXC/12;16.84
7896326903858;7896326903858;189.15;GRAFITE CIS BIG TREE 0,3 HB CX C12 TUBOS;23.76
7909438022680;7909438022680;68;CANETA CIS LOLLIPOP0,5MM PT C/50;46.06
7909438066981;7909438066981;5.8207;CANETA CIS TRITON CX C/12 UN VERMELHA;11.07
7909438013046;7909438013046;57.11;CANETA CIS FUSION 0,7MM VM CX C/12#;19.38
7909438048611;7909438048611;5.7113;C-7 GRAMPEADOR MINI BR CX C/1 UNID;5.21
7896326902776;7896326902776;4.45;REGUA DE ALUMINIO CIS 30 CM CX C/12;68.04
229;;229;LAMINA EX-330;1080
1763;;1763;VL I 0300X1000X2000 ACRILICO CR CRISTAL;178.9
1762;;1762;VL I 0200X1000X2000 ACRILICO CR CRISTAL;124.04
2027;;2027;VL I 0200X1000X2000 ACRILICO PT PRETO;142.65
2467;;2467;VL I 0200X1000X2000 ACRILICO BR BRANCO 33 - I;133.96
2669;;2669;VL I 0200X1000X2000 ACRILICO AZ AZUL 21;142.65
2028;;2028;VL I 0300X1000X2000 ACRILICO PT PRETO;205.73
2197;;2197;ESP 0200X1000X2000 ACRILICO ESP DOURADO*;194.7
2288;;2288;ESP 0300X1000X2000 ACRILICO ESP DOURADO*;254.79
2852;;2852;VL I 0200X1000X2000 ACRILICO VM VERMELHO 91;142.64
4561;;4561;ABS 600X1200X1,3MM AMARELO C F PRETO ABS 11;113.04
4551;;4551;ABS 600X1200X1,3MM ESC DOURADO C F PRETO ABS 01;113.04
4552;;4552;ABS 600X1200X1,3MM ESC ROSE C F PRETO ABS 02;113.04
4553;;4553;ABS 600X1200X1,3MM ESC PRATA C F PRETO ABS 03;113.04
4563;;4563;ABS 600X1200X1,3MM VERDE C F BRANCO ABS 13;113.04
4614;;4614;ABS 600X1200X1,3MM LILAS C F BRANCO ABS 17;113.04
1766;;1766;VL I 0600X1000X2000 ACRILICO CR CRISTAL;411.48
115;;115;0200X1000X2000 ACRIL BR 33;141.69
296;;296;0200X1000X2000 ACRIL AM 15;150.87
1147;;1147;0200X1000X2000 ACRIL AM 114;150.87
11320;;11320;COLA FINA CA 60 ACRILICO - 250ML;32
11319;;11319;COLA FINA CA 50 ACRILICO - 250ML;25
11112;;11112;COLA GROSSA CA 70 - SEMI VISCOSA;108.15
6625;;6625;APLICADOR PLASTICO PEQUENO 50ML ( KIT COM 2 UND );16.4
10982;;10982;ESTILETE CORTAR ACRILICO K 701;9.38
7896452834705;7896452834705;PAC-00099;REF-00420 PASTA PP ABA ELÁSTICO OFÍCIO DORSO 30MM A30 BASIC SORTIDO (PCT C/ 10 UNID) CE;2.48
7896452834132;7896452834132;PAC-00042;REF-00309 PASTA PP ABA ELÁSTICO OFÍCIO A02 BASIC AZUL (PCT C/ 10 UNID) CE;1.12
7896452834125;7896452834125;PAC-00041;REF-00310 PASTA PP ABA ELÁSTICO OFÍCIO A02 BASIC AMARELO (PCT C/ 10 UNID) CE;1.12
7896452834156;7896452834156;PAC-00044;REF-00312 PASTA PP ABA ELÁSTICO OFÍCIO A02 BASIC LILAS (PCT C/ 10 UNID) CE;1.12
7896452834163;7896452834163;PAC-00045;REF-00313 PASTA PP ABA ELÁSTICO OFÍCIO A02 BASIC ROSA (PCT C/ 10 UNID) CE;1.12
7896452834194;7896452834194;PAC-00048;REF-00315 PASTA PP ABA ELÁSTICO OFÍCIO  A02 BASIC VERDE (PCT C/ 10 UNID) CE;1.12
7896452834200;7896452834200;PAC-00049;REF-00316 PASTA PP ABA ELÁSTICO OFÍCIO A02 BASIC VERMELHO (PCT C/ 10 UNID) CE;1.12
7908704503403;7908704503403;AP0251;APONTADOR PLÁSTICO C/ DEPÓSITO - BEST FRIEND - POTE C/ 24 UN;48.22
7908704503380;7908704503380;AP0321;APONTADOR PLÁSTICO - POOP- DISPLAY C/ 16 UN;84.88
7908704503366;7908704503366;AP0351;APONTADOR PLÁSTICO - BEST FRIEND - DISPLAY C/ 16 UN;78.1
7908704505261;7908704505261;BO0017;BORRACHA - ABACATE - POTE C/ 24UN;29.91
7908704505575;7908704505575;BO0302;BORRACHA - FAST FOOD - DISPLAY C/ 8 POTES;58.29
7908704505643;7908704505643;BO0309;BORRACHA - BEST FRIEND - DISPLAY C/ 12 BLISTERS;68.59
7908704505629;7908704505629;BO0328;BORRACHA - SEA - DISPLAY C/ 8 POTES;56.99
7908704502529;7908704502529;CA0217;CANETA ESFEROGRÁFICA DIVERT GEL APAG 0.7MM - PAWS - DISPLAY C/ 12UN;46.6
7908704503755;7908704503755;CA0224;CANETA ESFEROGRÁFICA GEL APAG 0.7MM - BASIC - DISPLAY C/ 24UN;60.82
7908704501614;7908704501614;CA0703;CANETA ESFEROGRÁFICA METÁLICA OCRE - 1.0MM - DISPLAY C/ 12UN;110.59
7908704505377;7908704505377;CA2048;MARCA TEXTO POCKET- PASTEL - DISPLAY C/ 24UN;67.56
7898707145383;7898707145383;CFT1007;CORRETIVO EM FITA 5MM X 6M - ZOO - DISPLAY C/ 12UN;47.29
7898675502881;7898675502881;CL2051;CLIPES PARA PAPEL 2/0 - COLORIDO - POTE C/ 50UN;5.934
7898675502898;7898675502898;CL2052;CLIPES PARA PAPEL 2/0 - COR PASTEL - POTE C/ 50UN;5.935
7898707141330;7898707141330;ES0100;ESTILETE BISTURI COM 6 LAMINAS;7.365
7898675502348;7898675502348;LP2024;LAPISEIRA 2.0MM - POTE C/ 24UN - CORES SORTIDAS (PASTEL);38.37
7898675501044;7898675501044;LP2044;LAPISEIRA 2.0MM - DISPLAY C/ 48UN - CORES SORTIDAS (PASTEL);84.85
7898613212919;7898613212919;LP2048;LAPISEIRA 2.0MM - DISPLAY C/ 48UN - CORES SORTIDAS;96.78
7908704500686;7908704500686;LP2407;LAPISEIRA PLÁSTICA SOFT 0,7 MM - DISPLAY C/ 24 UN;88.27
7908704500693;7908704500693;LP2409;LAPISEIRA PLÁSTICA SOFT 0,9 MM - DISPLAY C/ 24 UN;88.27
7898707141026;7898707141026;NB3502;CADERNO GRAMPEADO PAUTADO 120X180MM - PASTEL - 40FLS - KIT C/ 4 UN;14.5633333333
7898707146212;7898707146212;OR5101;PORTA CANETA ARAMADO - REDONDO - PRETO;5.045
7898707146236;7898707146236;OR5103;PORTA CANETA ARAMADO - REDONDO - BRANCO;5.045
7908704500464;7908704500464;OR5106;PORTA CANETA ARAMADO - REDONDO - AZUL PASTEL;5.045
7908704500471;7908704500471;OR5107;PORTA CANETA ARAMADO - REDONDO - VERDE PASTEL;5.045
7908704500488;7908704500488;OR5108;PORTA CANETA ARAMADO - REDONDO - ROSE GOLD;5.755
7898707141200;7898707141200;RE3000;RÉGUA DE AÇO 30CM;4.2433333333
7898707141217;7898707141217;RE3001;RÉGUA DE AÇO 60CM;13.24
7898707141392;7898707141392;AL0002;ALICATE PARA ILHÓS C/ 50 ILHÓS DOURADOS;51.56
7908704506343;7908704506343;AP0205;APONTADOR PLÁSTICO E BORRACHA - CORUJA - DISPLAY C/ 12 UN;72.85
7908704501034;7908704501034;CA0713;CANETA ESFEROGRÁFICA METÁLICA FLOWERS - 1.0MM - DISPLAY C/ 12UN;137.08
7898707142597;7898707142597;CC3005;CALCULADORA MÉDIA 12 DÍGITOS SOLAR - ROSA PASTEL;20.81
7898613213077;7898613213077;FE2502;FURADOR DE EVA - 25MM - CORAÇÃO - VERDE - BLISTER C/ 1UN;16.7466666667
7898613213138;7898613213138;FE3801;FURADOR DE EVA - 38MM - CÍRCULO - ROSA - BLISTER C/ 1UN;29.34
7898613213145;7898613213145;FE3802;FURADOR DE EVA - 38MM - CORAÇÃO - ROSA - BLISTER C/ 1UN;29.34
7898707142535;7898707142535;FP0010;FURADOR DE PAPEL - 3 EM 1 - CANTO ARREDONDADO - BLISTER C/ 1 UN;27.075
7898707142542;7898707142542;FP0011;FURADOR DE PAPEL - 3 EM 1 - CANTO RETO - BLISTER C/ 1 UN;27.075
7898936754424;7898936754424;GP4000;GRAMPEADOR DE METAL PARA 100FLS - BASE DE 28,2CM;45.378
7898936754028;7898936754028;GR1000;GRAMPO GALVANIZADO 26/6 - 1.000UN;0.897
7898936754011;7898936754011;GR5000;GRAMPO GALVANIZADO 26/6 - 5.000UN;3.810625
7898707145536;7898707145536;OR5020;ORGANIZADOR PLÁSTICO DE MESA 5 COMPART. - BRANCO;9.46
7898707145543;7898707145543;OR5021;ORGANIZADOR PLÁSTICO DE MESA 5 COMPART. - PRETO;9.46
7898707145550;7898707145550;OR5022;ORGANIZADOR PLÁSTICO DE MESA 5 COMPART. - VERDE PASTEL;9.46
7898707145567;7898707145567;OR5023;ORGANIZADOR PLÁSTICO DE MESA 5 COMPART. - ROSA PASTEL;9.46
7898936754646;7898936754646;PV0100;PERCEVEJO LATONADO - CAIXA C/ 100UN;1.7958
7898707144546;7898707144546;SF1010;SUPORTE PARA FITA ADESIVA PEQUENO POTE PVC - BRANCO;12.26
7898707144553;7898707144553;SF1011;SUPORTE PARA FITA ADESIVA PEQUENO POTE PVC - PINK;12.26
7898707144560;7898707144560;SF1014;SUPORTE PARA FITA ADESIVA PEQUENO POTE PVC - TURQUESA;12.26
7898520012893;7898520012893;200116;TESOURA ESCOLAR 13CM - TM CX 12 BLISTER;61.22
7898520005970;7898520005970;105988;APONTADOR PLASTICO CESTINHA - PASTEL - 2;23.47
7898520003587;7898520003587;101587;BINDER CLIPS 32MM PRETO - 24 PCS;8.25
7898520003594;7898520003594;101594;BINDER CLIPS 41MM PRETO - 24 PCS;11.99
7898520003600;7898520003600;101600;BINDER CLIPS 51MM PRETO - 12 PCS;10.6
7898520003518;7898520003518;101518;CADERNO DE ANOTACOES - 96FLS PAUTADO - A;7
7898520010257;7898520010257;105516;CADERNO DE ANOTACOES - 96FLS PAUTADO - A;7
7898520011070;7898520011070;101007;CADERNO DE ANOTACOES - 96FLS PAUTADO - B;7
7898520011094;7898520011094;101011;CADERNO DE ANOTACOES - 96FLS PAUTADO - C;7
7898520008735;7898520008735;101519;CADERNO DE ANOTACOES - 96FLS PAUTADO - P;7
7898520010271;7898520010271;105517;CADERNO DE ANOTACOES - 96FLS PAUTADO - R;7
7898520017263;7898520017263;105452;CANETA BORRACHA DISPLAY C/ 24 UNDS;89.52
7898520002894;7898520002894;101243;MINI CANETA CORRETIVA 4ML - CX C/24 UNDS;21.6
7898520017287;7898520017287;101366;FITA DUO POINT (FITA CORRETIVA + COLA EM;5.91
7898520012336;7898520012336;101117;ESTILETE METALICO PROFISSIONAL - 18MM -;5.92
7898929094759;7898929094759;101198;ESTILETE PLASTICO PROF. LAMINA 18MM - (B;5.32
7898520123018;7898520123018;101018;FITA CORRETIVA 4,2MMX12M - (BLISTER) - 1;2.63
7898520003365;7898520003365;101365;FITA CORRETIVA 5MMX8M - (BLISTER) - 1 UN;2.16
7898520012350;7898520012350;101118;GLOBO TERRESTRE - PLASTICO TAMANHO 10,6;8.79
7898520017744;7898520017744;101164;GLOBO TERRESTRE - PLASTICO TAMANHO 14.2;17.12
7898520017768;7898520017768;101165;GLOBO TERRESTRE - PLASTICO TAMANHO 18,2;31.46
7898929094773;7898929094773;101773;LAMINA DE ESTILETE LARGO 18 MM - 10 T;18.69
7898520012367;7898520012367;101119;LUPA 60MM - AMPLIA 5X - (BLISTER) 1 UND;4.64
7898520011605;7898520011605;101055;MARCADOR P/ QUADRO BRANCO C/ REFIL - AZ;37.67
7898520011636;7898520011636;101058;MARCADOR P/ QUADRO BRANCO C/ REFIL - PT;37.67
7898520011698;7898520011698;101060;MARCADOR P/ QUADRO BRANCO C/ REFIL - VD;40.71
7898520011667;7898520011667;101059;MARCADOR P/ QUADRO BRANCO C/ REFIL - VM;40.71
7898520011728;7898520011728;101061;REFIL P/ MARCADOR DE QUADRO BRANCO - AZ;34.9
7898520011759;7898520011759;101062;REFIL P/ MARCADOR DE QUADRO BRANCO - PT;34.9
7898520011810;7898520011810;101068;REFIL P/ MARCADOR DE QUADRO BRANCO - VD;34.9
7898520011780;7898520011780;101067;REFIL P/ MARCADOR DE QUADRO BRANCO - VM;34.9
7898520005284;7898520005284;102284;TESOURA ESCOLAR SOFT 13,7CM - CABO FLEXI;4.81
970956;;970956;PIMACO ETQ TERMOCOLANTEREINO ENCANTADO;17.97
970957;;970957;PIMACO ETQ TERMOCOLANTEBABY BICHOS 20 UNI;17.97
970958;;970958;PIMACO ETQ TERMOCOLANTEBRANCA 20 UNI;17.97
970980;;970980;PIMACO ETIQUETA ESCOLARBABYBICHOS 80X30MM 4FLFSC;2.39
970981;;970981;PIMACO ETQ ESCOLAR REINOENCANTADO 80X30MM 4FLSFSC;2.39
970982;;970982;PIMACO ETIQUETA DE/PARAESPECIAL 32X32MM 3FLS FSC;2.39
970986;;970986;PIMACO ETIQUETA DUPLAFACE 20MMX30MM A5 5_FLS;5.14
7896041999631;7896041999631;970987;PIMACO ETIQUETA DUPLAFACE 149MMX210MM A5 5 FLS;5.14
7896041959291;7896041959291;886604;TP 16TR PIMACOO16,0 ENV 5fls;2.88
7896041997385;7896041997385;970813;PIMACO MULTICOLORPASTEL S O12,0 ENV5flsFSC;2.88
7896041959215;7896041959215;886595;TP 12AZ PIMACO O12,0 ENV 5fls FSC;2.88
7896041959222;7896041959222;886597;TP 12OU PIMACO O12,0 ENV 5fls;2.88
7896041959239;7896041959239;886598;TP 12PR PIMACOO12,0 ENV 5fls;2.88
7896041998245;7896041998245;970887;TP PIMACO MULTICOLORARCO-IRIS O12 5FLS FSC;2.88
970865;;970865;REM5027-PIMACO ETQ REMOV.POUCH 50mmx27mm5flsFSC;2.88
7896041907209;7896041907209;935255;A5 PRETA PIMACOLOUSA 50X65 ENV 3fls FSC;3.98
7896041997804;7896041997804;970860;PIMACO ESTRELA MULTICOLORPASTEL 18,79 5 FLS FSC;2.88
7896041907650;7896041907650;947829;TP CORACAO VM PIMACOO18,79 ENV 05fls;2.95
7896041997446;7896041997446;970819;TP CORACAO MULTICOLORPASTEL O ENV 05fls FSC;2.88
7896041997552;7896041997552;970830;PIMACO BL MULTNEON 38X51m 50fls;3.37
7896041997569;7896041997569;970831;PIMACO BL TRANSPARENTE76X51m 50fls;5.06
7896041997538;7896041997538;970828;PIMACO BL VERDENEON 76X102m 100fls;3.3
7896041997514;7896041997514;970826;PIMACO BL ROSANEON 76X102m 100fls;3.3
7896041997507;7896041997507;970825;PIMACO BL AMARELONEON 76X102m 100fls;3.3
7896041997521;7896041997521;970827;PIMACO BL AZULNEON 76X102m 100fls;3.3
7896041914160;7896041914160;874983;A4367 PIMACO INKJET LASERA4288,5x200,0 100fls FSC;54.81
7896041967272;7896041967272;891717;TP 19AZ PIMACOO19,0 ENV 10fls FSC;2.88
7896041967319;7896041967319;891721;TP 19VM PIMACOO19,0 ENV fls FSC;2.88
7896041959284;7896041959284;886603;TP 16PR PIMACOO16,0 ENV 5fls;2.88
7896041997958;7896041997958;970859;PIMACO PIMA FILME 5 FLS45CMx296,86MM 80M;7.95
AP0040;;AP0040;APONTADOR PLÁSTICO C/ DEPOSITO 40MM - DISPLAY C/24UN;13.93
7898675509019;7898675509019;AP0100;APONTADOR PLÁSTICO C/ DEPÓSITO - PASTEL - POTE C/ 12UN;19.0433333333
7908704503373;7908704503373;AP0320;APONTADOR PLÁSTICO - PANDA - DISPLAY C/ 16 UN;86.79
AP0323;;AP0323;APONTADOR PLÁSTICO URSO COMILÃO - DISPLAY C/ 12UN;69.99
7898675500801;7898675500801;AP2008;APONTADOR PLÁSTICO TRIANGULAR DUPLO C/ DEPÓSITO - NEON - POTE COM 12UN;27.908
7898948807040;7898948807040;BA7671;BLOCO SMART NOTES 76X76MM- AMARELO PASTEL - 100FLS -  1BLOCO;2.5529166667
7908704502000;7908704502000;BO1005;CANETA BORRACHA - DISPLAY C/ 12BLISTERS C/ 2UN;55.44
7908704500563;7908704500563;BO2103;BORRACHA CAPIVARA - DISPLAY C/ 24UN;49.57
7908704509979;7908704509979;CA0027;CANETA ESFEROGRAFICA 0,7MM TWO GO - POTE C/ 24UN;20.8733333333
7908704509986;7908704509986;CA0028;CANETA ESFEROGRAFICA 0,7 MM MARSHMALLOW - POTE C/ 24UN;19.06
7898675503734;7898675503734;CA0039;CANETA ESFEROGRÁFICA 1.0 MM COLORIDA - 5 CORES - POTE C/ 50UN;57.7533333333
7898707147899;7898707147899;CA0200;CANETA ESFEROGRAFICA DIVERT GEL APAG 0.7MM - S2 - DISPLAY C/ 12UN;47.19
7908704502512;7908704502512;CA0216;CANETA ESFEROGRÁFICA DIVERT GEL APAG 0.7MM C/ CARIMBO - DISPLAY C/ 12UN;59.42
7908704502918;7908704502918;CA0222;CANETA ESFEROGRÁFICA DIVERT GEL APAG 0.7MM - SHINE - DISPLAY C/ 12UN;70.99
7908704511699;7908704511699;CA0225;CANETA ESFEROGRÁFICA DIVERT GEL APAG 0.7MM CAPIVARA - DISPLAY C/ 12UN;78
7908704502574;7908704502574;CA0230;CANETA ESFEROGRÁFICA DIVER GEL 0.7MM - SQUISH PANDA - DISPLAY C/ 12UN;117.92
7908704513655;7908704513655;CA0241;CANETA ESFEROGRÁFICA DIVERT GEL APAG 0.7MM CRAZY FLUFFLES - DISPLAY C/ 12UN;73.1
7908704502666;7908704502666;CA0511;CANETA ESFEROGRÁFICA DIVERT 0.7MM - TUTTI FRUTTI - 10 CORES - DISPLAY C/ 12UN;96
7908704509559;7908704509559;CA0707;CANETA METÁLICA ESFEROGRÁFICA 1.0MM TOUCH GLAM - DISPLAY C/ 12UN;86.32
7898936754226;7898936754226;CA2001;MARCA-TEXTO FLUORESCENTE AMARELO - CAIXA C/ 12UN;12.0916666667
7898707144034;7898707144034;CA2031;MARCA TEXTO FLUORESCENTE PONTA DUPLA - POTE C/ 24UN;29.7225
7898707148773;7898707148773;CA2046;MARCA-TEXTO COR NEON MINI PT TRANSP - 6 CORES - POTE C/ 40UN;109.93
7908704505360;7908704505360;CA2047;MARCA TEXTO MINI C/ CHEIRO - NEON - POTE C/ 48UN;86.0966666667
7908704505384;7908704505384;CA2049;MARCA TEXTO SQUARE - NEON - DISPLAY C/ 24UN;58.38
7908704508613;7908704508613;CA2051;MARCA TEXTO LIP MARKER - DISPLAY C/12UN;37.0066666667
7908704511897;7908704511897;CA2150;MARCA TEXTO DIVERTIDO CANDY - DISPLAY C/12UN;49.73
7908704511903;7908704511903;CA2151;MARCA TEXTO DIVERTIDO CAPIVARA - DISPLAY C/12UN;49.73
7908704502277;7908704502277;CA2201;MARCA TEXTO DASHLIGHT- NEON AMARELO - CAIXA C/ 12UN;5.979
7908704502284;7908704502284;CA2202;MARCA TEXTO DASHLIGHT- NEON ROSA - CAIXA C/ 12UN;5.979
7908704502291;7908704502291;CA2203;MARCA TEXTO DASHLIGHT- NEON VERDE - CAIXA C/ 12UN;5.9791666667
7908704502307;7908704502307;CA2204;MARCA TEXTO DASHLIGHT- NEON LARANJA - CAIXA C/ 12UN;5.9791666667
7898936754301;7898936754301;CA3001;MARCADOR QUADRO BRANCO AZUL COM PONTA REDONDA - CAIXA C/ 12UN;18.945
7898936754325;7898936754325;CA3002;MARCADOR QUADRO BRANCO PRETO COM PONTA REDONDA - CAIXA C/ 12UN;18.945
7898936754363;7898936754363;CA3003;MARCADOR QUADRO BRANCO VERMELHO COM PONTA REDONDA - CAIXA C/ 12UN;18.945
7898936754349;7898936754349;CA3004;MARCADOR QUADRO BRANCO VERDE  COM PONTA REDONDA - CAIXA C/ 12UN;18.945
7908704508880;7908704508880;CA3020;MARCADOR QUADRO BRANCO PONTA DUPLA AZ + VM - CAIXA C/ 12UN;19.892
7908704508897;7908704508897;CA3021;MARCADOR QUADRO BRANCO PONTA DUPLA VD + PT - CAIXA C/ 12UN;19.892
7908704508903;7908704508903;CA3022;MARCADOR QUADRO BRANCO PONTA DUPLA RO + AM - CAIXA C/ 12UN;19.892
7908704506701;7908704506701;CA3101;MARCADOR QUADRO BRANCO SLIM AZUL - CAIXA C/ 12UN;13.4475
7908704506718;7908704506718;CA3102;MARCADOR QUADRO BRANCO SLIM PRETO - CAIXA C/ 12UN;13.445
7908704506725;7908704506725;CA3103;MARCADOR QUADRO BRANCO SLIM VERMELHO - CAIXA C/ 12UN;13.445
7908704508842;7908704508842;CA3201;MARCADOR QUADRO BRANCO DASHLIGHT - AZUL - CAIXA C/ 12UN;11.785
7908704508859;7908704508859;CA3202;MARCADOR QUADRO BRANCO DASHLIGHT - PRETO - CAIXA C/ 12UN;11.785
7908704508866;7908704508866;CA3203;MARCADOR QUADRO BRANCO DASHLIGHT - VERMELHO - CAIXA C/ 12UN;11.785
7898953714784;7898953714784;CA6001;MARCADOR QUADRO BRANCO RECARREGÁVEL AZUL COM PONTA REDONDA - CAIXA C/ 12UN;23.4841666667
7898953714791;7898953714791;CA6002;MARCADOR QUADRO BRANCO RECARREGÁVEL PRETO COM PONTA REDONDA - CAIXA C/ 12UN;23.4841666667
7898953714807;7898953714807;CA6003;MARCADOR QUADRO BRANCO RECARREGÁVEL VERMELHO COM PONTA REDONDA - CAIXA C/ 12UN;23.485
7908704504806;7908704504806;CA8052;CANETINHA HIDROGRÁFICA ULTRA LAVÁVEL - POTE C/ 12 CORES;21.3
1106;;1106;PRENSA PNEUMATICA UNILATERAL 100 X140 CM- CONTROLE DE TEMPO E TEMPERATURA DIGITAL,;36900
7898520126255;7898520126255;200126;APONTADOR PLAST. 2F CILINDRICO - CX 12 U;38.4
7898520125326;7898520125326;400113;MALETA COLORIR 86 PECAS - UC;22.5
7898520128792;7898520128792;102856;ESTOJO METALICO - CARROS - CX/ C 12 UNDS;139.02
7898520128938;7898520128938;102858;ESTOJO METALICO - ONIBUS - CX/ C 12 UNDS;239.82
7898520129041;7898520129041;102860;ESTOJO PLASTICO MULTIFUNCAO - AMIGUINHOS;198.11
7898520129096;7898520129096;102861;ESTOJO PLASTICO MULTIFUNCAO - HAPPY;229.39
7898520017782;7898520017782;101166;GLOBO TERRESTRE - PLASTICO TAMANHO - 21.;37.01
7898520120710;7898520120710;101710;GRAMPOS 26/6 GALVANIZADOS - CX C/ 1000;0.75
